Ano,Enunciado_Alternativas,Area_de_Conhecimento
2022,"Sempre que a relevância do discurso entra em jogo, a questão torna-se política por definição, pois é o discurso que faz do homem um ser político. E tudo que os homens fazem, sabem ou experimentam só tem sentido na medida em que pode ser discutido. Haverá, talvez, verdades que ficam além da linguagem e que podem ser de grande relevância para o homem no singular , isto é, para o homem que, seja o que for, não é um ser político. Mas homens no plural, isto é, os homens que vivem e se movem e agem neste mundo, só podem experimentar o significado das coisas por poderem falar e ser inteligíveis entre si e consigo mesmos. ARENDT , H. A condição humana . Rio de Janeiro: Forense Universitária, 2004. No trecho, a filósofa Hannah Arendt mostra a importância da linguagem no processo de Aentendimento da cultura. Baumento da criatividade. Cpercepção da individualidade. Dmelhoria da técnica. Econstrução da sociabilidade./",Ciências Humanas
2022,"Eu estava pagando o sapateiro e conversando com um preto que estava lendo um jornal. Ele estava revoltado com um guarda civil que espancou um preto e amarrou numa árvore. O guarda civil é branc o. E há certos brancos que transforma preto em bode expiatório. Quem sabe se guarda civil ignora que já foi extinta a escravidão e ainda estamos no regime da chibata? JESUS, C. M. Quarto de despejo : diário de uma favelada. São Paulo: Ática, 2014. O texto, que guarda a grafia origin al da autora, expõe uma característica da sociedade brasileira, que é o(a): ARacismo estrutural. BDesemprego latente. CConcentração de renda. DExclusão informacional. EPrecariedade da educação./",Ciências Humanas
2022,"PAZ, A. D. Disponível em: www .ct.ufpb.br . Acesso em: 15 out. 2021 (adaptado).  /A intensificação da ocupação urbana demonstrada afeta de forma imediata o(a) Anível altimétrico. Bciclo hidrológico. Cpadrão climático. Dtectônica de placas. Eestrutura das rochas./",Ciências Humanas
2022,"Na construção da ferrovia Madeira-Mamoré, o que dizer dos doentes, eternos moribundos a vagar entre delírios febris, doses de quinino e corredores da morte? O Hospital da Candelária era santuário e túmulo, monum ento ao progresso científico e preâmbulo da escuridão. Foi ali, com suas instalações moderníssimas, que médicos e sanitaristas dirigiram seu combate aos males tropicais. As maiores vítimas, contudo, permaneceriam na sombra à margem do palco, cobaias sem consolo, credores sem nome de uma sociedade que não lhes concedera tempo algum para ser decifrada. FOOT HARDMAN, F . Trem fantasma : modernidade na selva. São Paulo: Cia. das Letras, 1988 (adaptado). No texto, há uma crítica ao modo de ocupação do espaço amazônico pautada na Adiscrepância entre engenharia ambiental e equilíbrio da fauna. Bincoerência entre maquinaria estrangeira e controle da floresta. Cincompatibilidade entre investimento estatal e proteção aos nativos. Dcompetição entre farmacologia internacional e produtos da fitoterapia. Econtradição entre desenvolvimento nacional e respeito aos trabalhadores./",Ciências Humanas
2022,"Uma nova economia surgiu em escala global no último quartel do século XX. Chamo-a  de informacional, global e em rede para identificar suas características fundamentais e diferenciadas e enfatizar sua interligação. É informacional porque depende basicamente de sua capacidade de gerar , processar e aplicar de forma eficiente a informação baseada em conhecimentos. É global porque seus componentes estão organizados em escala global, diretamente ou mediante uma rede de conexõ es entre agentes econômicos. É rede porque é feita em uma rede global de interação entre redes empresariais. CASTELLS, M. A sociedade em rede — a era da informação : economia,   sociedade e cultura. São Paulo: Paz e T erra, 1999 (adaptado). Qual mudança estrutural é resultado da forma de organização econômica descrita  no texto? AFabricação em série. BAmpliação de estoques. CFragilização dos cartéis. DPadronização de mercadorias. EDesterritorialização da produção./",Ciências Humanas
2022,"Olhar o Brasil e não ver o sertão   É como negar o queijo com a faca na mão   Esse gigante em movimento Movido a tijolo e cimento   Precisa de arroz com feijão   Que tenha comida na mesa   Que agradeça sempre a grandeza   De cada pedaço de pão  Agradeça a Clemente   Que leva a semente   Em seu embornal   Zezé e o penoso balé   De pisar no cacau   Maria que amanhece o dia Lá no milharal VANDER LEE. Do Brasil. In: Pensei que fosse o céu : ao vivo. Rio de Janeiro: Indie Records, 2006 (fragmento). A letra da cançã o valoriza uma dimensão do espaço rural brasileiro em sua relação com a cidade ao ressaltar sua função de Afornecer a mão de obra qualificada. Bincorporar a inovação tecnológica. Cpreservar a diversidade biológica. Dpromover a produção alimentar . Egarantir a moradia básica./",Ciências Humanas
2022,"O número cada vez maior de mulheres letradas e interessadas pela literatura e pelas novelas, muitas  divulgadas em capítulos, seções, classificadas comumente como folhetim, alçou a um gênero de ficção corrente já em 1840, fazendo parte do florescimento da literatura nacional brasileira, instigando a formação e a ampliação de um público leitor feminino, ávido por novidades, pelo apelo dos folhetins e “narrativas modernas” que encenavam “os dramas e os conflitos de uma mulher em processo de transformação patriarcal e provinciana que, progressivamente, começava a se abrir para modernizar seus costumes”. No Segundo  Reinado, as mulh eres foram se tornando público determinante na construção da literatura e da imprensa nacional. E não apenas público, porquanto cresc erá o número de escritoras que colaboram para isso e emergirá uma imprensa feminina, editada, escrita e dirigida por e para mulheres. ABRANTES, A. Do álbum de família à vitrine impressa: trajetos de retratos (PB, 1920),   Revista T emas em Educação , n. 24, 2015 (adaptado). O registro das atividades descritas associa a inserção da figura feminina nos espaços de leitura e escrita do Segundo Reinado ao(à) Asurgimento de novas práticas culturais. Bcontestação de antigos hábitos masculinos. Cvalorização de recentes publicações juvenis. Dcirculação de variados manuais pedagógicos. Eaparecimento de diversas editoras comerciais./",Ciências Humanas
2022,"Os caixeiros do comércio a retalho do Rio de Janeiro estiveram entre as primeiras categorias de trabalhadores a se organizar em associações e a exigir a intervenção dos poderes públicos na mediação de suas lutas por direitos. Na década de 1880, os caixeiros participaram da arena política e ganharam as ruas com vários outros, como os republicanos e os abolicionistas. POPINIGIS, F . “Todas as liberdades são irmãs”: os caixeiros e as lutas dos trabalhadores por direitos entre o Império  e a República. Estudos Históricos , n. 59, set.-dez. 2016 (adaptado). A atuação dos trabalhadores mencionados no texto representou, na capital do Império, um momento de Amanutenção das regras patronais. Bdesprendimento das ideias liberais. Cfortalecimento dos contratos laborais. Dconsolidação das estruturas sindicais. Econtestação dos princípios monárquicos./",Ciências Humanas
2022,"Solos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de sais solúveis e/ou de sódio trocável. Eles ocorrem nos locais mais baixos do relevo, em regiões áridas e semiáridas e próximas do mar. Em regiões semiáridas, por exemplo, o polígono das secas do Nordeste brasileiro, os locais menos elevados recebem água que se escoa dos declives adjacentes, durante as chuvas que caem em alguns meses do ano. Essa água traz soluções de sais minerais e evapora-se rapidamente antes de infiltrar-se totalmente, havendo então, cada vez que esse processo é repetido, um pequeno acúmulo de sais no horizonte superficial que, com o passar dos anos, provoca a salinização do solo. Nas últimas décadas, a expansão das atividades agrícolas na região tem ampliado esse processo. LEPSCH, I. F . Solos: formação e conservação . São Paulo: Melhoramentos, 1993 (adaptado). As atividades agrícolas, desenvolvidas na região mencionada , intensificam o problema ambiental exposto ao Arealizar florestamentos de pinus, desrespeitando a prática do pousio. Butilizar sistemas de irrigação, desprezando uma drenagem adequada. Cinstalar açudes nos grotões, retardando a velocidade da vazão fluvial. Ddesmatar áreas de preservação permanente, causando assoreamento. Eaplicar fertilizantes de origem orgânica, modificando a química da terra./",Ciências Humanas
2022,"TEXT O I CAZO. Disponível em: www .humorpolitico.com.br . Acesso em: 21 nov . 2021 (adaptado). TEXT O II É como se os problemas fossem criados pela pandemia quando, em verdade, isso só demonstra o quanto eles sofrem  uma tentativa de serem naturalizados. Eles estavam lá, empurrados para debaixo de vários tapetes. Diversos levantamentos realizados indicam que parcela significativa dos estudantes não têm acesso à internet em suas casas, não têm computadores; têm celulares, mas com pacotes  baratos que não permitem assistir a todas as aulas. E, caso tenham  celulares e dados, pergunta-se: É possível elaborar um texto no celular? É possível interagir na aula remota pelo celular? ASSIS, A. E. S. Q. Educação e pandemia. Educação em Revista , n. 37, 2021 (adaptado). A crítica contida no texto e na figura evidencia o seguinte aspecto da sociedade contemporânea: AExclusão social. BExpansão digital. CManifestação cultural. DOrganização espacial. EValorização intelectual./",Ciências Humanas
2022,"O lepros o é visto dentro de uma prática da rejeição, do exílio-cerca; deixa-se que se perca lá dentro como numa massa que não tem muita importância diferenciar; os pestilentos são considerados num policiamento tático meticuloso onde as diferenciações individuais são os efeitos limitantes de um poder que se multiplica, se articula e se subdivide. O grande fechamento por um lado; o bom treinamento por outro. A lepra e sua divisão; a peste e seus recortes. Uma é marcada; a outra, analisada e repartida. O exílio do leproso e a prisão da peste não trazem consigo o mesmo sonho político. FOUCAUL T, M. Vigiar e punir : nascimento da prisão. Petrópolis: V ozes, 1987. Os modelos autoritários descrito s no texto apontam para um sistema de controle que se baseia no(a): AFormação de sociedade disciplinar . BFlexibilização do regramento social. CBanimento da autoridade repressora. DCondenação da degradação humana. EHierarquização da burocracia estatal./",Ciências Humanas
2022,"TEXT O I Em março de 1889, quando apareceram as primeiras romarias atraídas pelos milagres da beata Maria de Araújo, Juazeiro inseriu-se no rol da fundação do espaço religioso. Construía-se mais um centro, como Aparecida do Norte, Canindé ou Lourdes. RAMOS, F . R. L. O meio do mundo : território sagrado em Juazeiro do Padre Cícero.   Fortaleza: Imprensa Universitária, 2014. TEXT O II Não sabemos ao certo quantas pessoas estavam presentes na capela no momento em que a hóstia sangrou na boca de Maria de Araújo. O Padre  Cícero nos conta que o fato surpreendeu não só aos presentes, mas a própria beata parecia atordoada com o ocorrido. O fenômeno continuou acontecendo todas as quartas e sextas na Capela de Nossa Senhora das Dores a partir daquele dia. Os paninho s manchados do sangue que escorria da hóstia e da boca da beata, a princípio, ficaram sob a guarda do Padre Cícero, mas logo foram expostos à visitação pública e, além disso, o sangramento foi proclamado como milagre sem o conhecimento e sem a autorização do bispo diocesano. NOBRE, E. Incêndios da alma . Rio de Janeiro: Multifoco, 2016 (adaptado). As práticas religiosas mencionadas nos textos estão associadas, respectivamente, à: ADelimitação de paisagens urbanas e abandono de componentes espiritualistas. BDemarcação de patrimônios afetivos e apropriação de elementos judaizantes. CExpansão de fronteiras regionais e subjetivação do cristianismo medieval. DCircunscrição de bens simbólicos e admissão de cerimônias ecumênicas. ECriação de lugares místicos e experiências do catolicismo popular ./",Ciências Humanas
